Item_ID,รายการสินค้า,จำนวน,มูลค่าต่อหน่วย,มูลค่ารวม
7519,สมุดโน้ต,486,1554.98,755721.16
7520,ปากกาลูกลื่น,331,4714.39,1560464.27
7521,ยางลบ,1003,3941.29,3953112.21
7522,003 / เครื่องฟอกอากาศ,692,2737.41,1894286.57
7523,ดินสอ,4573,1155.21,5282763.43
7524,สมุดโน้ต,3749,227.5,852887.65
7525,003 / เครื่องฟอกอากาศ,4676,2080.79,9729761.94
7526,สมุดโน้ต,1547,1820.52,2816340.05
7527,ยางลบ,1768,4115.22,7275711.63
7528,สมุดโน้ต,4640,2900.98,13460540.85
7529,ยางลบ,2481,29.73,73771.28
7530,สมุดโน้ต,2800,1248.1,3494671.7
7531,ดินสอ,1172,1802.43,2112452.66
7532,003 / เครื่องฟอกอากาศ,1116,3332.05,3718563.3
7533,ยางลบ,714,4378.33,3126127.14
7534,ปากกาลูกลื่น,4001,524.83,2099847.47
7535,ดินสอ,1339,1454.82,1948008.42
7536,ดินสอ,2000,1442.17,2884339.58
7537,สมุดโน้ต,3942,23.96,94434.42
7538,ยางลบ,523,183.91,96186.21
7539,003 / เครื่องฟอกอากาศ,3437,2714.12,9328430.83
7540,ปากกาลูกลื่น,3278,3261.91,10692554.92
7541,ดินสอ,908,1874.54,1702086.03
7542,ยางลบ,1899,3904.39,7414445.7
7543,ดินสอ,2950,2343.97,6914698.38
7544,ปากกาลูกลื่น,434,4922.37,2136309.97
7545,สมุดโน้ต,1927,3873.42,7464079.63
7546,003 / เครื่องฟอกอากาศ,1857,3686.19,6845263.95
7547,ยางลบ,4853,2130.92,10341360.5
7548,สมุดโน้ต,2420,4957.24,11996516.87
7549,ปากกาลูกลื่น,4739,3498.85,16581049.78
7550,สมุดโน้ต,2953,987.49,2916050.12
7551,สมุดโน้ต,4349,1860.74,8092374.92
7552,ดินสอ,3728,3773.19,14066444.28
7553,003 / เครื่องฟอกอากาศ,2977,4461.58,13282113.29
7554,003 / เครื่องฟอกอากาศ,4869,262.2,1276635.31
7555,ปากกาลูกลื่น,4200,853.51,3584758.54
7556,003 / เครื่องฟอกอากาศ,4346,4354.68,18925443.74
7557,ดินสอ,718,1756.68,1261296.25
7558,ดินสอ,1996,3237.59,6462233.67
7559,ดินสอ,2191,2896.36,6345935.26
7560,ดินสอ,4420,1115.16,4928995.56
7561,003 / เครื่องฟอกอากาศ,2141,450.75,965060.05
7562,ปากกาลูกลื่น,758,2447.09,1854894.29
7563,สมุดโน้ต,1802,14.08,25365.08
7564,สมุดโน้ต,1097,3452.49,3787381.87
7565,ดินสอ,2980,1225.71,3652624.53
7566,สมุดโน้ต,3762,2847.29,10711514.04
7567,ปากกาลูกลื่น,303,2415.58,731920.5
7568,สมุดโน้ต,1514,1540.01,2331567.78
7569,ยางลบ,3261,4710.98,15362520.73
7570,ยางลบ,569,3537.98,2013112.04
7571,ดินสอ,1299,2132.85,2770576.42
7572,สมุดโน้ต,3118,4762.95,14850877.98
7573,สมุดโน้ต,283,1752.02,495820.86
7574,ดินสอ,2869,2855.39,8192106.6
7575,ยางลบ,1782,945.12,1684199.91
7576,ยางลบ,1519,997.36,1514987.66
7577,สมุดโน้ต,1419,2167.73,3076006.73
7578,ดินสอ,307,4566.85,1402023.54
7579,ดินสอ,1050,3661.13,3844183.9
7580,ดินสอ,202,3690.19,745419.15
7581,ปากกาลูกลื่น,3114,938.36,2922052.21
7582,ปากกาลูกลื่น,4092,552.47,2260724.25
7583,003 / เครื่องฟอกอากาศ,1494,1964.06,2934307.32
7584,ปากกาลูกลื่น,918,1957.03,1796553.43
7585,ปากกาลูกลื่น,4104,366.44,1503861.34
7586,สมุดโน้ต,4691,4440.45,20830142.6
7587,สมุดโน้ต,2513,844.04,2121070.17
7588,สมุดโน้ต,2526,517.49,1307183.83
7589,สมุดโน้ต,16,3453.21,55251.42
7590,ดินสอ,4202,1001.38,4207809.14
7591,003 / เครื่องฟอกอากาศ,1445,765.3,1105853.92
7592,003 / เครื่องฟอกอากาศ,4358,4367.05,19031611.61
7593,สมุดโน้ต,677,3657.38,2476047.87
7594,ดินสอ,3542,3694.61,13086317.42
7595,ดินสอ,2064,1408.08,2906273.07
7596,ดินสอ,3845,464.71,1786796.23
7597,ปากกาลูกลื่น,2233,4127.16,9215952.55
7598,ปากกาลูกลื่น,2995,2696.19,8075074.6
7599,003 / เครื่องฟอกอากาศ,4787,4136.5,19801414.27
7600,ยางลบ,2676,1603.01,4289665.78
7601,ปากกาลูกลื่น,584,2170.88,1267793.41
7602,ยางลบ,4686,2700.28,12653502.4
7603,สมุดโน้ต,3118,4101.36,12788050.09
7604,สมุดโน้ต,1729,52.59,90925.64
7605,สมุดโน้ต,3973,1070.21,4251935.62
7606,ดินสอ,185,3185.19,589259.26
7607,ยางลบ,1071,2307.26,2471072.82
7608,สมุดโน้ต,3291,806.33,2653616.7
7609,ปากกาลูกลื่น,2798,324.23,907206.78
7610,ปากกาลูกลื่น,1213,1344.56,1630956.87
7611,ดินสอ,4626,3516.95,16269402.35
7612,ปากกาลูกลื่น,550,714.32,392873.76
7613,003 / เครื่องฟอกอากาศ,1292,4492.18,5803893.93
7614,ปากกาลูกลื่น,4442,2606.68,11578855.26
7615,ยางลบ,317,4960.81,1572576.22
7616,สมุดโน้ต,1087,4578.38,4976695.07
7617,ดินสอ,4613,792.02,3653573.01
7618,003 / เครื่องฟอกอากาศ,1934,2124.45,4108686.64
7619,ดินสอ,1449,3735.04,5412078.71
7620,ดินสอ,2121,2285.82,4848224.06
7621,ยางลบ,2911,1238.8,3606148.5
7622,ปากกาลูกลื่น,3706,274.26,1016398.3
7623,ยางลบ,4107,1283.0,5269294.49
7624,003 / เครื่องฟอกอากาศ,1850,4790.65,8862704.22
7625,003 / เครื่องฟอกอากาศ,1709,4257.86,7276681.02
7626,ยางลบ,3276,19.05,62423.32
7627,ปากกาลูกลื่น,2933,3636.04,10664513.32
7628,ยางลบ,152,2581.72,392420.7
7629,ดินสอ,1894,3880.1,7348913.1
7630,สมุดโน้ต,2306,4916.67,11337844.47
7631,ดินสอ,3369,4788.8,16133466.28
7632,ยางลบ,1101,2465.07,2714038.59
7633,ดินสอ,3976,2115.03,8409344.52
7634,ดินสอ,2797,4906.74,13724154.76
7635,ยางลบ,222,1738.61,385970.79
7636,สมุดโน้ต,235,1811.33,425663.55
7637,ยางลบ,1374,2519.15,3461313.75
7638,สมุดโน้ต,213,3761.79,801260.64
7639,ดินสอ,4674,109.84,513394.79
7640,ดินสอ,458,2041.45,934983.97
7641,ดินสอ,2718,2974.42,8084463.93
7642,ปากกาลูกลื่น,3242,2740.82,8885736.15
7643,ปากกาลูกลื่น,4041,1940.31,7840781.57
7644,003 / เครื่องฟอกอากาศ,532,2065.78,1098995.62
7645,ปากกาลูกลื่น,1560,47.8,74564.56
7646,ปากกาลูกลื่น,2964,4287.82,12709093.83
7647,ดินสอ,4493,3902.86,17535564.67
7648,ยางลบ,1565,947.7,1483156.43
7649,สมุดโน้ต,1233,1126.31,1388741.49
7650,สมุดโน้ต,2114,2097.49,4434100.84
7651,สมุดโน้ต,94,681.59,64069.68
7652,สมุดโน้ต,3706,3823.77,14170882.6
7653,ยางลบ,4816,3280.8,15800346.28
7654,003 / เครื่องฟอกอากาศ,861,3638.07,3132375.01
7655,ปากกาลูกลื่น,2663,1706.38,4544095.21
7656,ยางลบ,4945,2341.23,11577389.96
7657,ดินสอ,4342,745.66,3237642.47
7658,003 / เครื่องฟอกอากาศ,4462,2836.18,12655037.6
7659,ปากกาลูกลื่น,1523,185.36,282302.63
7660,003 / เครื่องฟอกอากาศ,4186,3598.33,15062612.99
7661,สมุดโน้ต,4990,3899.82,19460087.56
7662,ปากกาลูกลื่น,3140,626.94,1968580.18
7663,สมุดโน้ต,3776,1553.18,5864804.15
7664,003 / เครื่องฟอกอากาศ,1478,2018.51,2983361.82
7665,สมุดโน้ต,17,2492.26,42368.41
7666,003 / เครื่องฟอกอากาศ,4322,4197.72,18142532.99
7667,สมุดโน้ต,3299,4614.45,15223063.15
7668,ยางลบ,1110,579.84,643620.43
7669,ปากกาลูกลื่น,3647,593.74,2165366.8
7670,สมุดโน้ต,3086,1439.1,4441053.63
7671,ดินสอ,2551,974.83,2486796.06
7672,ปากกาลูกลื่น,2033,2822.92,5738993.74
7673,ปากกาลูกลื่น,681,3243.37,2208737.15
7674,สมุดโน้ต,157,1345.05,211173.11
7675,ปากกาลูกลื่น,2291,1804.3,4133646.81
7676,ปากกาลูกลื่น,2708,3236.82,8765315.65
7677,ยางลบ,3235,390.56,1263451.48
7678,003 / เครื่องฟอกอากาศ,399,2884.61,1150961.27
7679,สมุดโน้ต,4892,4619.88,22600435.73
7680,003 / เครื่องฟอกอากาศ,1888,3535.87,6675722.56
7681,ปากกาลูกลื่น,3141,3850.02,12092915.8
7682,ดินสอ,2608,89.82,234255.4
7683,สมุดโน้ต,4980,939.77,4680039.94
7684,ดินสอ,3485,310.33,1081511.48
7685,ปากกาลูกลื่น,3205,2040.03,6538281.85
7686,ดินสอ,1674,197.22,330140.52
7687,ยางลบ,3045,480.82,1464111.7
7688,ยางลบ,78,2879.55,224604.62
7689,สมุดโน้ต,1275,3112.64,3968616.74
7690,ยางลบ,1371,4311.02,5910404.06
7691,ดินสอ,412,4939.09,2034906.24
7692,ดินสอ,4917,603.41,2966953.28
7693,ดินสอ,4867,50.44,245506.43
7694,003 / เครื่องฟอกอากาศ,1985,3620.81,7187303.93
7695,003 / เครื่องฟอกอากาศ,703,1601.84,1126096.35
7696,ปากกาลูกลื่น,590,3391.17,2000790.33
7697,ดินสอ,2645,2043.37,5404714.2
7698,สมุดโน้ต,259,3654.96,946633.63
7699,ปากกาลูกลื่น,1449,3022.18,4379133.26
7700,ดินสอ,1158,3157.01,3655814.37
7701,003 / เครื่องฟอกอากาศ,4360,4211.35,18361489.91
7702,ดินสอ,3208,4774.24,15315751.3
7703,สมุดโน้ต,1129,1970.56,2224764.98
7704,003 / เครื่องฟอกอากาศ,1457,121.45,176958.34
7705,ปากกาลูกลื่น,4615,4428.78,20438824.47
7706,ปากกาลูกลื่น,1294,4971.32,6432885.3
7707,003 / เครื่องฟอกอากาศ,1360,3366.52,4578466.46
7708,สมุดโน้ต,424,3522.43,1493512.31
7709,003 / เครื่องฟอกอากาศ,4742,1298.73,6158590.32
7710,ดินสอ,1347,4590.39,6183251.26
7711,003 / เครื่องฟอกอากาศ,1612,2049.57,3303899.34
7712,ปากกาลูกลื่น,2996,2320.29,6951594.22
7713,ดินสอ,4804,3650.69,17537931.45
7714,สมุดโน้ต,4871,2335.93,11378292.09
7715,003 / เครื่องฟอกอากาศ,3671,2064.09,7577287.86
7716,ยางลบ,1711,1826.1,3124457.55
7717,สมุดโน้ต,2528,2398.85,6064283.49
7718,ยางลบ,1211,4769.8,5776227.01
7719,ปากกาลูกลื่น,1305,2975.9,3883554.47
7720,สมุดโน้ต,491,926.82,455066.77
7721,003 / เครื่องฟอกอากาศ,1518,3585.5,5442794.04
7722,สมุดโน้ต,224,2351.96,526839.65
7723,ดินสอ,4870,3719.74,18115129.56
7724,ดินสอ,1466,1722.92,2525796.56
7725,ดินสอ,1799,445.78,801956.0
7726,ยางลบ,691,314.56,217363.13
7727,ดินสอ,1735,2939.11,5099355.06
7728,สมุดโน้ต,3596,63.45,228172.03
7729,สมุดโน้ต,2902,3437.37,9975260.37
7730,สมุดโน้ต,3334,1252.29,4175146.48
7731,ยางลบ,3580,761.4,2725800.96
7732,สมุดโน้ต,3362,2560.69,8609025.24
7733,ดินสอ,169,2141.64,361937.51
7734,สมุดโน้ต,992,3192.76,3167215.57
7735,ปากกาลูกลื่น,3288,1949.83,6411036.8
7736,ยางลบ,2056,4975.2,10229012.85
7737,สมุดโน้ต,3469,2334.08,8096924.23
7738,ปากกาลูกลื่น,4590,1768.13,8115738.4
7739,003 / เครื่องฟอกอากาศ,2074,4423.07,9173443.81
7740,สมุดโน้ต,2030,3660.11,7430020.47
7741,ยางลบ,3884,777.09,3018224.4
7742,003 / เครื่องฟอกอากาศ,4883,2510.06,12256611.12
7743,003 / เครื่องฟอกอากาศ,3798,3172.33,12048518.36
7744,003 / เครื่องฟอกอากาศ,3046,1818.21,5538257.52
7745,สมุดโน้ต,2485,3914.42,9727323.39
7746,ดินสอ,1751,3752.96,6571426.64
7747,ดินสอ,2371,2734.54,6483593.8
7748,003 / เครื่องฟอกอากาศ,4887,1687.1,8244850.49
7749,ปากกาลูกลื่น,4134,3575.71,14781972.89
7750,ปากกาลูกลื่น,268,4394.43,1177708.01
7751,ดินสอ,3870,1508.21,5836787.19
7752,ปากกาลูกลื่น,288,2014.31,580120.07
7753,ยางลบ,3430,1486.43,5098463.99
7754,ดินสอ,3521,4180.47,14719431.32
7755,003 / เครื่องฟอกอากาศ,541,1524.4,824701.28
7756,ดินสอ,1207,1623.59,1959672.87
7757,ดินสอ,1081,268.19,289918.46
7758,ยางลบ,3264,4674.4,15257247.43
7759,ดินสอ,1097,4015.35,4404840.34
7760,ยางลบ,3911,2687.62,10511287.2
7761,003 / เครื่องฟอกอากาศ,4626,465.72,2154437.84
7762,ดินสอ,3925,1965.53,7714711.64
7763,ยางลบ,3498,2669.92,9339369.52
7764,สมุดโน้ต,4008,594.79,2383920.29
7765,ปากกาลูกลื่น,4158,801.07,3330840.27
7766,003 / เครื่องฟอกอากาศ,651,3062.71,1993825.47
7767,ปากกาลูกลื่น,1731,1022.58,1770090.33
7768,ยางลบ,4409,2002.4,8828571.05
7769,003 / เครื่องฟอกอากาศ,4000,3927.2,15708819.61
7770,003 / เครื่องฟอกอากาศ,4128,2745.18,11332112.73
7771,ยางลบ,609,2266.22,1380127.09
7772,003 / เครื่องฟอกอากาศ,1902,1607.06,3056620.58
7773,สมุดโน้ต,4013,1770.15,7103605.88
7774,สมุดโน้ต,4145,1048.01,4344008.11
7775,003 / เครื่องฟอกอากาศ,764,4450.59,3400250.84
7776,003 / เครื่องฟอกอากาศ,1741,4752.58,8274234.31
7777,003 / เครื่องฟอกอากาศ,4996,411.85,2057607.14
7778,ยางลบ,4641,1105.47,5130477.16
7779,ปากกาลูกลื่น,4904,4510.84,22121139.09
7780,ดินสอ,868,2258.82,1960653.25
7781,003 / เครื่องฟอกอากาศ,3731,1355.87,5058751.09
7782,ปากกาลูกลื่น,2845,2664.67,7580976.81
7783,ปากกาลูกลื่น,658,162.94,107215.7
7784,ยางลบ,2408,4316.66,10394510.13
7785,ดินสอ,129,638.58,82376.7
7786,ยางลบ,4601,733.11,3373027.57
7787,003 / เครื่องฟอกอากาศ,4607,236.71,1090539.84
7788,ปากกาลูกลื่น,1044,1011.49,1055996.06
7789,003 / เครื่องฟอกอากาศ,2908,2415.75,7024993.26
7790,ดินสอ,3334,2046.95,6824533.01
7791,003 / เครื่องฟอกอากาศ,2670,4336.27,11577839.11
7792,ยางลบ,806,4415.89,3559208.09
7793,สมุดโน้ต,1384,1193.16,1651338.61
7794,003 / เครื่องฟอกอากาศ,4421,2014.01,8903920.24
7795,ปากกาลูกลื่น,4330,4189.59,18140937.16
7796,ดินสอ,584,1672.52,976751.0
7797,ปากกาลูกลื่น,1505,201.57,303360.14
7798,ดินสอ,406,227.38,92316.35
